Source,Target,Type,Id,Label,Weight,color,Color
AMD,butterflynetinc,Undirected,2040,,3,"#000000","#000000"
AMD,engflow,Undirected,2042,,3,"#000000","#000000"
Alphabet,nevada,Undirected,2046,,5,"#000000","#000000"
Nvidia,ispras,Undirected,2058,,8,"#000000","#000000"
Nvidia,tum,Undirected,2059,,16,"#000000","#000000"
Alphabet,metu,Undirected,2069,,13,"#000000","#000000"
Nvidia,snapchat,Undirected,2082,,2,"#000000","#000000"
Alphabet,cern,Undirected,2088,,7,"#000000","#000000"
Nvidia,nod-labs,Undirected,2090,,12,"#000000","#000000"
cern,Nvidia,Undirected,2091,,6,"#000000","#000000"
cern,nod-labs,Undirected,2092,,2,"#000000","#000000"
arm,linaro,Undirected,2094,,93,"#000000","#000000"
arm,ispras,Undirected,2095,,23,"#000000","#000000"
arm,yandex-team,Undirected,2096,,8,"#000000","#000000"
arm,tum,Undirected,2097,,54,"#000000","#000000"
arm,amazon,Undirected,2099,,43,"#000000","#000000"
arm,mathworks,Undirected,2100,,587,"#000000","#000000"
mathworks,Intel,Undirected,2101,,4,"#000000","#000000"
mathworks,IBM,Undirected,2102,,2,"#000000","#000000"
adalogics,IBM,Undirected,2104,,10,"#000000","#000000"
adalogics,Nvidia,Undirected,2105,,1,"#000000","#000000"
adalogics,Intel,Undirected,2106,,2,"#000000","#000000"
adalogics,amazon,Undirected,2108,,2,"#000000","#000000"
adalogics,capgemini,Undirected,2109,,10,"#000000","#000000"
Alphabet,supremetech,Undirected,2110,,3,"#000000","#000000"
Alphabet,snapchat,Undirected,2114,,1,"#000000","#000000"
linaro,Apple,Undirected,2115,,6,"#000000","#000000"
linaro,ispras,Undirected,2116,,1,"#000000","#000000"
linaro,tum,Undirected,2117,,2,"#000000","#000000"
linaro,amazon,Undirected,2118,,404,"#000000","#000000"
linaro,users,Undirected,2120,,1,"#000000","#000000"
linaro,soton,Undirected,2121,,2,"#000000","#000000"
nevada,Nvidia,Undirected,2123,,4,"#000000","#000000"
IBM,graphcore,Undirected,2124,,10,"#000000","#000000"
IBM,samsung,Undirected,2125,,2,"#000000","#000000"
IBM,capgemini,Undirected,2127,,16,"#000000","#000000"
Nvidia,butterflynetinc,Undirected,2134,,1,"#000000","#000000"
Nvidia,soton,Undirected,2136,,12,"#000000","#000000"
Nvidia,engflow,Undirected,2137,,1,"#000000","#000000"
arm,samsung,Undirected,2138,,3,"#000000","#000000"
Intel,metu,Undirected,2141,,4,"#000000","#000000"
Apple,Apple,Undirected,2142,,8,"#000000","#000000"
Apple,arm,Undirected,2143,,2,"#000000","#000000"
Apple,amazon,Undirected,2146,,2,"#000000","#000000"
Apple,butterflynetinc,Undirected,2147,,1,"#000000","#000000"
Apple,soton,Undirected,2148,,7,"#000000","#000000"
Apple,engflow,Undirected,2149,,1,"#000000","#000000"
sifive,nxp,Undirected,2150,,1,"#000000","#000000"
graphcore,arm,Undirected,2151,,1,"#000000","#000000"
graphcore,graphcore,Undirected,2154,,21,"#000000","#000000"
Apple,users,Undirected,2158,,2,"#000000","#000000"
arm,butterflynetinc,Undirected,2160,,2,"#000000","#000000"
arm,engflow,Undirected,2161,,2,"#000000","#000000"
IBM,tum,Undirected,2163,,1,"#000000","#000000"
IBM,butterflynetinc,Undirected,2164,,1,"#000000","#000000"
Intel,soton,Undirected,2165,,2,"#000000","#000000"
ispras,tum,Undirected,2168,,2,"#000000","#000000"
ispras,MobileIron,Undirected,2169,,12,"#000000","#000000"
tum,MobileIron,Undirected,2171,,24,"#000000","#000000"
metu,Microsoft,Undirected,2172,,6,"#000000","#000000"
metu,AMD,Undirected,2173,,1,"#000000","#000000"
bytedance,Microsoft,Undirected,2174,,7,"#000000","#000000"
MobileIron,butterflynetinc,Undirected,2176,,2,"#000000","#000000"
MobileIron,engflow,Undirected,2177,,2,"#000000","#000000"
Microsoft,polymagelabs,Undirected,2180,,1,"#000000","#000000"
amazon,butterflynetinc,Undirected,2181,,2,"#000000","#000000"
amazon,engflow,Undirected,2182,,2,"#000000","#000000"
butterflynetinc,engflow,Undirected,2184,,1,"#000000","#000000"
users,soton,Undirected,2185,,2,"#000000","#000000"
Alphabet,agentic,Undirected,2186,,2,"#000000","#000000"
bytedance,hotmail,Undirected,2188,,3,"#000000","#000000"
bytedance,dfki,Undirected,2189,,6,"#000000","#000000"
bytedance,polymagelabs,Undirected,2190,,2,"#000000","#000000"
